t,s_z(t),v_z(t),p_z(t),L(t)
7.308653,-0.8881548,0,0,0
7.309653,-0.8881548,0,0,0
7.310653,-0.8881548,0,0,0
7.311653,-0.8881548,0,0,0
7.312653,-0.8881548,0,0,0
7.313653,-0.8881548,0,0,0
7.314652,-0.8881548,0,0,0
7.315652,-0.8881548,0,0,0
7.316652,-0.8881548,0,0,0
7.317652,-0.8881548,0,0,0
7.318652,-0.8881548,0,0,0
7.319652,-0.8881548,0,0,0
7.320652,-0.8881548,0,0,0
7.321652,-0.8881548,0,0,0
7.322652,-0.8881548,0,0,0
7.323652,-0.8881548,0,0,0
7.324652,-0.8881548,0,0,0
7.325652,-0.8881548,0,0,0
7.326652,-0.8881548,0,0,0
7.327652,-0.8881548,0,0,0
7.328651,-0.8881548,0,0,0
7.329651,-0.8881548,0,0,0
7.330651,-0.8881548,0,0,0
7.331651,-0.8881548,0,0,0
7.332651,-0.8881548,0,0,0
7.333651,-0.8881548,0,0,0
7.334651,-0.8881548,0,0,0
7.335651,-0.8881548,0,0,0
7.336651,-0.8881548,0,0,0
7.337651,-0.8881548,0,0,0
7.338651,-0.8881548,0,0,0
7.339651,-0.8881548,0,0,0
7.340651,-0.8881548,0,0,0
7.34165,-0.8881548,0,0,0
7.34265,-0.8881548,0,0,0
7.34365,-0.8881548,0,0,0
7.34465,-0.8881548,0,0,0
7.34565,-0.8881548,0,0,0
7.34665,-0.8881548,0,0,0
7.34765,-0.8881548,0,0,0
7.34865,-0.8881548,0,0,0
7.34965,-0.8881548,0,0,0
7.35065,-0.8881548,0,0,0
7.35165,-0.8881548,0,0,0
7.35265,-0.8881548,0,0,0
7.35365,-0.8881548,0,0,0
7.35465,-0.8881548,0,0,0
7.355649,-0.8881548,0,0,0
7.356649,-0.8881548,0,0,0
7.357649,-0.8881548,0,0,0
7.358649,-0.8881548,0,0,0
7.359649,-0.8881548,0,0,0
7.360649,-0.8881548,0,0,0
7.361649,-0.8881548,0,0,0
7.362649,-0.8881548,0,0,0
7.363649,-0.8881548,0,0,0
7.364649,-0.8881548,0,0,0
7.365649,-0.8881548,0,0,0
7.366649,-0.8881548,0,0,0
7.367649,-0.8881548,0,0,0
7.368649,-0.8881548,0,0,0
7.369648,-0.8881548,0,0,0
7.370648,-0.8881548,0,0,0
7.371648,-0.8881548,0,0,0
7.372648,-0.8881548,0,0,0
7.373648,-0.8881548,0,0,0
7.374648,-0.8881548,0,0,0
7.375648,-0.8881548,0,0,0
7.376648,-0.8881548,0,0,0
7.377648,-0.8881548,0,0,0
7.378648,-0.8881548,0,0,0
7.379648,-0.8881548,0,0,0
7.380648,-0.8881548,0,0,0
7.381648,-0.8881548,0,0,0
7.382648,-0.8881548,0,0,0
7.383647,-0.8881548,0,0,0
7.384647,-0.8881548,0,0,0
7.385647,-0.8881548,0,0,0
7.386647,-0.8881548,0,0,0
7.387647,-0.8881548,0,0,0
7.388647,-0.8881548,0,0,0
7.389647,-0.8881548,0,0,0
7.390647,-0.8881548,0,0,0
7.391647,-0.8881548,0,0,0
7.392647,-0.8881548,0,0,0
7.393647,-0.8881548,0,0,0
7.394647,-0.8881548,0,0,0
7.395647,-0.8881548,0,0,0
7.396646,-0.8881548,0,0,0
7.397646,-0.8881548,0,0,0
7.398646,-0.8881548,0,0,0
7.399646,-0.8881548,0,0,0
7.400646,-0.8881548,0,0,0
7.401646,-0.8881548,0,0,0
7.402646,-0.8881548,0,0,0
7.403646,-0.8881548,0,0,0
7.404646,-0.8881548,0,0,0
7.405646,-0.8881548,0,0,0
7.406646,-0.8881548,0,0,0
7.407646,-0.8881548,0,0,0
7.408646,-0.8881548,0,0,0
7.409646,-0.8881548,0,0,0
7.410645,-0.8881548,0,0,0
7.411645,-0.8881548,0,0,0
7.412645,-0.8881548,0,0,0
7.413645,-0.8881548,0,0,0
7.414645,-0.8881548,0,0,0
7.415645,-0.8881548,0,0,0
7.416645,-0.8881548,0,0,0
7.417645,-0.8881548,0,0,0
7.418645,-0.8881548,0,0,0
7.419645,-0.8881548,0,0,0
7.420645,-0.8881548,0,0,0
7.421645,-0.8881548,0,0,0
7.422645,-0.8881548,0,0,0
7.423645,-0.8881548,0,0,0
7.424644,-0.8881548,0,0,0
7.425644,-0.8881548,0,0,0
7.426644,-0.8881548,0,0,0
7.427644,-0.8881548,0,0,0
7.428644,-0.8881548,0,0,0
7.429644,-0.8881548,0,0,0
7.430644,-0.8881548,0,0,0
7.431644,-0.8881548,0,0,0
7.432644,-0.8881548,0,0,0
7.433644,-0.8881548,0,0,0
7.434644,-0.8881548,0,0,0
7.435644,-0.8881548,0,0,0
7.436644,-0.8881548,0,0,0
7.437644,-0.8881548,0,0,0
7.438643,-0.8881548,0,0,0
7.439643,-0.8881548,0,0,0
7.440643,-0.8881548,0,0,0
7.441643,-0.8881548,0,0,0
7.442643,-0.8881548,0,0,0
7.443643,-0.8881548,0,0,0
7.444643,-0.8881548,0,0,0
7.445643,-0.8881548,0,0,0
7.446643,-0.8881548,0,0,0
7.447643,-0.8881548,0,0,0
7.448643,-0.8881548,0,0,0
7.449643,-0.8881548,0,0,0
7.450643,-0.8881548,0,0,0
7.451643,-0.8881548,0,0,0
7.452642,-0.8881548,0,0,0
7.453642,-0.8881548,0,0,0
7.454642,-0.8881548,0,0,0
7.455642,-0.8881548,0,0,0
7.456642,-0.8881548,0,0,0
7.457642,-0.8881548,0,0,0
7.458642,-0.8881548,0,0,0
7.459642,-0.8881548,0,0,0
7.460642,-0.8881548,0,0,0
7.461642,-0.8881548,0,0,0
7.462642,-0.8881548,0,0,0
7.463642,-0.8881548,0,0,0
7.464642,-0.8881548,0,0,0
7.465641,-0.8881548,0,0,0
7.466641,-0.8881548,0,0,0
7.467641,-0.8881548,0,0,0
7.468641,-0.8881548,0,0,0
7.469641,-0.8881548,0,0,0
7.470641,-0.8881548,0,0,0
7.471641,-0.8881548,0,0,0
7.472641,-0.8881548,0,0,0
7.473641,-0.8881548,0,0,0
7.474641,-0.8881548,0,0,0
7.475641,-0.8881548,0,0,0
7.476641,-0.8881548,0,0,0
7.477641,-0.8881548,0,0,0
7.478641,-0.8881548,0,0,0
7.47964,-0.8881548,0,0,0
7.48064,-0.8881548,0,0,0
7.48164,-0.8881548,0,0,0
7.48264,-0.8881548,0,0,0
7.48364,-0.8881548,0,0,0
7.48464,-0.8881548,0,0,0
7.48564,-0.8881548,0,0,0
7.48664,-0.8881548,0,0,0
7.48764,-0.8881548,0,0,0
7.48864,-0.8881548,0,0,0
7.48964,-0.8881548,0,0,0
7.49064,-0.8881548,0,0,0
7.49164,-0.8881548,0,0,0
7.49264,-0.8881548,0,0,0
7.493639,-0.8881548,0,0,0
7.494639,-0.8881548,0,0,0
7.495639,-0.8881548,0,0,0
7.496639,-0.8881548,0,0,0
7.497639,-0.8881548,0,0,0
7.498639,-0.8881548,0,0,0
7.499639,-0.8881548,0,0,0
7.500639,-0.8881548,0,0,0
7.501639,-0.8881548,0,0,0
7.502639,-0.8881548,0,0,0
7.503639,-0.8881548,0,0,0
7.504639,-0.8881548,0,0,0
7.505639,-0.8881548,0,0,0
7.506639,-0.8881548,0,0,0
7.507638,-0.8881548,0,0,0
7.508638,-0.8881548,0,0,0
7.509638,-0.8881548,0,0,0
7.510638,-0.8881548,0,0,0
7.511638,-0.8881548,0,0,0
7.512638,-0.8881548,0,0,0
7.513638,-0.8881548,0,0,0
7.514638,-0.8881548,0,0,0
7.515638,-0.8881548,0,0,0
7.516638,-0.8881548,0,0,0
7.517638,-0.8881548,0,0,0
7.518638,-0.8881548,0,0,0
7.519638,-0.8881548,0,0,0
7.520638,-0.8881548,0,0,0
7.521637,-0.8881548,0,0,0
7.522637,-0.8881548,0,0,0
7.523637,-0.8881548,0,0,0
7.524637,-0.8881548,0,0,0
7.525637,-0.8881548,0,0,0
7.526637,-0.8881548,0,0,0
7.527637,-0.8881548,0,0,0
7.528637,-0.8881548,0,0,0
7.529637,-0.8881548,0,0,0
7.530637,-0.8881548,0,0,0
7.531637,-0.8881548,0,0,0
7.532637,-0.8881548,0,0,0
7.533637,-0.8881548,0,0,0
7.534636,-0.8881548,0,0,0
7.535636,-0.8881548,0,0,0
7.536636,-0.8881548,0,0,0
7.537636,-0.8881548,0,0,0
7.538636,-0.8881548,0,0,0
7.539636,-0.8881548,0,0,0
7.540636,-0.8881548,0,0,0
7.541636,-0.8881548,0,0,0
7.542636,-0.8881548,0,0,0
7.543636,-0.8881548,0,0,0
7.544636,-0.8881548,0,0,0
7.545636,-0.8881548,0,0,0
7.546636,-0.8881548,0,0,0
7.547636,-0.8881548,0,0,0
7.548635,-0.8881548,0,0,0
7.549635,-0.8881548,0,0,0
7.550635,-0.8881548,0,0,0
7.551635,-0.8881548,0,0,0
7.552635,-0.8881548,0,0,0
7.553635,-0.8881548,0,0,0
7.554635,-0.8881548,0,0,0
7.555635,-0.8881548,0,0,0
7.556635,-0.8881548,0,0,0
7.557635,-0.8881548,0,0,0
7.558635,-0.8881548,0,0,0
7.559635,-0.8881548,0,0,0
7.560635,-0.8881548,0,0,0
7.561635,-0.8881548,0,0,0
7.562634,-0.8881548,0,0,0
7.563634,-0.8881548,0,0,0
7.564634,-0.8881548,0,0,0
7.565634,-0.8881548,0,0,0
7.566634,-0.8881548,0,0,0
7.567634,-0.8881548,0,0,0
7.568634,-0.8881548,0,0,0
7.569634,-0.8881548,0,0,0
7.570634,-0.8881548,0,0,0
7.571634,-0.8881548,0,0,0
7.572634,-0.8881548,0,0,0
7.573634,-0.8881548,0,0,0
7.574634,-0.8881548,0,0,0
7.575634,-0.8881548,0,0,0
7.576633,-0.8881548,0,0,0
7.577633,-0.8881548,0,0,0
7.578633,-0.8881548,0,0,0
7.579633,-0.8881548,0,0,0
7.580633,-0.8881548,0,0,0
7.581633,-0.8881548,0,0,0
7.582633,-0.8881548,0,0,0
7.583633,-0.8881548,0,0,0
7.584633,-0.8881548,0,0,0
7.585633,-0.8881548,0,0,0
7.586633,-0.8881548,0,0,0
7.587633,-0.8881548,0,0,0
7.588633,-0.8881548,0,0,0
7.589633,-0.8881548,0,0,0
7.590632,-0.8881548,0,0,0
7.591632,-0.8881548,0,0,0
7.592632,-0.8881548,0,0,0
7.593632,-0.8881548,0,0,0
7.594632,-0.8881548,0,0,0
7.595632,-0.8881548,0,0,0
7.596632,-0.8881548,0,0,0
7.597632,-0.8881548,0,0,0
7.598632,-0.8881548,0,0,0
7.599632,-0.8881548,0,0,0
7.600632,-0.8881548,0,0,0
7.601632,-0.8881548,0,0,0
7.602632,-0.8881548,0,0,0
7.603631,-0.8881548,0,0,0
7.604631,-0.8881548,0,0,0
7.605631,-0.8881548,0,0,0
7.606631,-0.8881548,0,0,0
7.607631,-0.8881548,0,0,0
7.608631,-0.8881548,0,0,0
7.609631,-0.8881548,0,0,0
7.610631,-0.8881548,0,0,0
7.611631,-0.8881548,0,0,0
7.612631,-0.8881548,0,0,0
7.613631,-0.8881548,0,0,0
7.614631,-0.8881548,0,0,0
7.615631,-0.8881548,0,0,0
7.616631,-0.8881548,0,0,0
7.61763,-0.8881548,0,0,0
7.61863,-0.8881548,0,0,0
7.61963,-0.8881548,0,0,0
7.62063,-0.8881548,0,0,0
7.62163,-0.8881548,0,0,0
7.62263,-0.8881548,0,0,0
7.62363,-0.8881548,0,0,0
7.62463,-0.8881548,0,0,0
7.62563,-0.8881548,0,0,0
7.62663,-0.8881548,0,0,0
7.62763,-0.8881548,0,0,0
7.62863,-0.8881548,0,0,0
7.62963,-0.8881548,0,0,0
7.63063,-0.8881548,0,0,0
7.631629,-0.8881548,0,0,0
7.632629,-0.8881548,0,0,0
7.633629,-0.8881548,0,0,0
7.634629,-0.8881548,0,0,0
7.635629,-0.8881548,0,0,0
7.636629,-0.8881548,0,0,0
7.637629,-0.8881548,0,0,0
7.638629,-0.8881548,0,0,0
7.639629,-0.8881548,0,0,0
7.640629,-0.8881548,0,0,0
7.641629,-0.8881548,0,0,0
7.642629,-0.8881548,0,0,0
7.643629,-0.8881548,0,0,0
7.644629,-0.8881548,0,0,0
7.645628,-0.8881548,0,0,0
7.646628,-0.8881548,0,0,0
7.647628,-0.8881548,0,0,0
7.648628,-0.8881548,0,0,0
7.649628,-0.8881548,0,0,0
7.650628,-0.8881548,0,0,0
7.651628,-0.8881548,0,0,0
7.652628,-0.8881548,0,0,0
7.653628,-0.8881548,0,0,0
7.654628,-0.8881548,0,0,0
7.655628,-0.8881548,0,0,0
7.656628,-0.8881548,0,0,0
7.657628,-0.8881548,0,0,0
7.658628,-0.8881548,0,0,0
7.659627,-0.8881548,0,0,0
7.660627,-0.8881548,0,0,0
7.661627,-0.8881548,0,0,0
7.662627,-0.8881548,0,0,0
7.663627,-0.8881548,0,0,0
7.664627,-0.8881548,0,0,0
7.665627,-0.8881548,0,0,0
7.666627,-0.8881548,0,0,0
7.667627,-0.8881548,0,0,0
7.668627,-0.8881548,0,0,0
7.669627,-0.8881548,0,0,0
7.670627,-0.8881548,0,0,0
7.671627,-0.8881548,0,0,0
7.672626,-0.8881548,0,0,0
7.673626,-0.8881548,0,0,0
7.674626,-0.8881548,0,0,0
7.675626,-0.8881548,0,0,0
7.676626,-0.8881548,0,0,0
7.677626,-0.8881548,0,0,0
7.678626,-0.8881548,0,0,0
7.679626,-0.8881548,0,0,0
7.680626,-0.8881548,0,0,0
7.681626,-0.8881548,0,0,0
7.682626,-0.8881548,0,0,0
7.683626,-0.8881548,0,0,0
7.684626,-0.8881548,0,0,0
7.685626,-0.8881548,0,0,0
7.686625,-0.8881548,0,0,0
7.687625,-0.8881548,0,0,0
7.688625,-0.8881548,0,0,0
7.689625,-0.8881548,0,0,0
7.690625,-0.8881548,0,0,0
7.691625,-0.8881548,0,0,0
7.692625,-0.8881548,0,0,0
7.693625,-0.8881548,0,0,0
7.694625,-0.8881548,0,0,0
7.695625,-0.8881548,0,0,0
7.696625,-0.8881548,0,0,0
7.697625,-0.8881548,0,0,0
7.698625,-0.8881548,0,0,0
7.699625,-0.8881548,0,0,0
7.700624,-0.8881548,0,0,0
7.701624,-0.8881548,0,0,0
7.702624,-0.8881548,0,0,0
7.703624,-0.8881548,0,0,0
7.704624,-0.8881548,0,0,0
7.705624,-0.8881548,0,0,0
7.706624,-0.8881548,0,0,0
7.707624,-0.8881548,0,0,0
7.708624,-0.8881548,0,0,0
7.709624,-0.8881548,0,0,0
7.710624,-0.8881548,0,0,0
7.711624,-0.8881548,0,0,0
7.712624,-0.8881548,0,0,0
7.713624,-0.8881548,0,0,0
7.714623,-0.8881548,0,0,0
7.715623,-0.8881548,0,0,0
7.716623,-0.8881548,0,0,0
7.717623,-0.8881548,0,0,0
7.718623,-0.8881548,0,0,0
7.719623,-0.8881548,0,0,0
7.720623,-0.8881548,0,0,0
7.721623,-0.8881548,0,0,0
7.722623,-0.8881548,0,0,0
7.723623,-0.8881548,0,0,0
7.724623,-0.8881548,0,0,0
7.725623,-0.8881548,0,0,0
7.726623,-0.8881548,0,0,0
7.727623,-0.8881548,0,0,0
7.728622,-0.8881548,0,0,0
7.729622,-0.8881548,0,0,0
7.730622,-0.8881548,0,0,0
7.731622,-0.8881548,0,0,0
7.732622,-0.8881548,0,0,0
7.733622,-0.8881548,0,0,0
7.734622,-0.8881548,0,0,0
7.735622,-0.8881548,0,0,0
7.736622,-0.8881548,0,0,0
7.737622,-0.8881548,0,0,0
7.738622,-0.8881548,0,0,0
7.739622,-0.8881548,0,0,0
7.740622,-0.8881548,0,0,0
7.741621,-0.8881548,0,0,0
7.742621,-0.8881548,0,0,0
7.743621,-0.8881548,0,0,0
7.744621,-0.8881548,0,0,0
7.745621,-0.8881548,0,0,0
7.746621,-0.8881548,0,0,0
7.747621,-0.8881548,0,0,0
7.748621,-0.8881548,0,0,0
7.749621,-0.8881548,0,0,0
7.750621,-0.8881548,0,0,0
7.751621,-0.8881548,0,0,0
7.752621,-0.8881548,0,0,0
7.753621,-0.8881548,0,0,0
7.754621,-0.8881548,0,0,0
7.75562,-0.8881548,0,0,0
7.75662,-0.8881548,0,0,0
7.75762,-0.8881548,0,0,0
7.75862,-0.8881548,0,0,0
7.75962,-0.8881548,0,0,0
7.76062,-0.8881548,0,0,0
7.76162,-0.8881548,0,0,0
7.76262,-0.8881548,0,0,0
7.76362,-0.8881548,0,0,0
7.76462,-0.8881548,0,0,0
7.76562,-0.8881548,0,0,0
7.76662,-0.8881548,0,0,0
7.76762,-0.8881548,0,0,0
7.76862,-0.8881548,0,0,0
7.769619,-0.8881548,0,0,0
7.770619,-0.8881548,0,0,0
7.771619,-0.8881548,0,0,0
7.772619,-0.8881548,0,0,0
7.773619,-0.8881548,0,0,0
7.774619,-0.8881548,0,0,0
7.775619,-0.8881548,0,0,0
7.776619,-0.8881548,0,0,0
7.777619,-0.8881548,0,0,0
7.778619,-0.8881548,0,0,0
7.779619,-0.8881548,0,0,0
7.780619,-0.8881548,0,0,0
7.781619,-0.8881548,0,0,0
7.782619,-0.8881548,0,0,0
7.783618,-0.8881548,0,0,0
7.784618,-0.8881548,0,0,0
7.785618,-0.8881548,0,0,0
7.786618,-0.8881548,0,0,0
7.787618,-0.8881548,0,0,0
7.788618,-0.8881548,0,0,0
7.789618,-0.8881548,0,0,0
7.790618,-0.8881548,0,0,0
7.791618,-0.8881548,0,0,0
7.792618,-0.8881548,0,0,0
7.793618,-0.8881548,0,0,0
7.794618,-0.8881548,0,0,0
7.795618,-0.8881548,0,0,0
7.796618,-0.8881548,0,0,0
7.797617,-0.8881548,0,0,0
7.798617,-0.8881548,0,0,0
7.799617,-0.8881548,0,0,0
7.800617,-0.8881548,0,0,0
7.801617,-0.8881548,0,0,0
7.802617,-0.8881548,0,0,0
7.803617,-0.8881548,0,0,0
7.804617,-0.8881548,0,0,0
7.805617,-0.8881548,0,0,0
7.806617,-0.8881548,0,0,0
7.807617,-0.8881548,0,0,0
7.808617,-0.8881548,0,0,0
7.809617,-0.8881548,0,0,0
7.810616,-0.8881548,0,0,0
7.811616,-0.8881548,0,0,0
7.812616,-0.8881548,0,0,0
7.813616,-0.8881548,0,0,0
7.814616,-0.8881548,0,0,0
7.815616,-0.8881548,0,0,0
7.816616,-0.8881548,0,0,0
7.817616,-0.8881548,0,0,0
7.818616,-0.8881548,0,0,0
7.819616,-0.8881548,0,0,0
7.820616,-0.8881548,0,0,0
7.821616,-0.8881548,0,0,0
7.822616,-0.8881548,0,0,0
7.823616,-0.8881548,0,0,0
7.824615,-0.8881548,0,0,0
7.825615,-0.8881548,0,0,0
7.826615,-0.8881548,0,0,0
7.827615,-0.8881548,0,0,0
7.828615,-0.8881548,0,0,0
7.829615,-0.8881548,0,0,0
7.830615,-0.8881548,0,0,0
7.831615,-0.8881548,0,0,0
7.832615,-0.8881548,0,0,0
7.833615,-0.8881548,0,0,0
7.834615,-0.8881548,0,0,0
7.835615,-0.8881548,0,0,0
7.836615,-0.8881548,0,0,0
7.837615,-0.8881548,0,0,0
7.838614,-0.8881548,0,0,0
7.839614,-0.8881548,0,0,0
7.840614,-0.8881548,0,0,0
7.841614,-0.8881548,0,0,0
7.842614,-0.8881548,0,0,0
7.843614,-0.8881548,0,0,0
7.844614,-0.8881548,0,0,0
7.845614,-0.8881548,0,0,0
7.846614,-0.8881548,0,0,0
7.847614,-0.8881548,0,0,0
7.848614,-0.8881548,0,0,0
7.849614,-0.8881548,0,0,0
7.850614,-0.8881548,0,0,0
7.851614,-0.8881548,0,0,0
7.852613,-0.8881548,0,0,0
7.853613,-0.8881548,0,0,0
7.854613,-0.8881548,0,0,0
7.855613,-0.8881548,0,0,0
7.856613,-0.8881548,0,0,0
7.857613,-0.8881548,0,0,0
7.858613,-0.8881548,0,0,0
7.859613,-0.8881548,0,0,0
7.860613,-0.8881548,0,0,0
7.861613,-0.8881548,0,0,0
7.862613,-0.8881548,0,0,0
7.863613,-0.8881548,0,0,0
7.864613,-0.8881548,0,0,0
7.865613,-0.8881548,0,0,0
7.866612,-0.8881548,0,0,0
7.867612,-0.8881548,0,0,0
7.868612,-0.8881548,0,0,0
7.869612,-0.8881548,0,0,0
7.870612,-0.8881548,0,0,0
7.871612,-0.8881548,0,0,0
7.872612,-0.8881548,0,0,0
7.873612,-0.8881548,0,0,0
7.874612,-0.8881548,0,0,0
7.875612,-0.8881548,0,0,0
7.876612,-0.8881548,0,0,0
7.877612,-0.8881548,0,0,0
7.878612,-0.8881548,0,0,0
7.879611,-0.8881548,0,0,0
7.880611,-0.8881548,0,0,0
7.881611,-0.8881548,0,0,0
7.882611,-0.8881548,0,0,0
7.883611,-0.8881548,0,0,0
7.884611,-0.8881548,0,0,0
7.885611,-0.8881548,0,0,0
7.886611,-0.8881548,0,0,0
7.887611,-0.8881548,0,0,0
7.888611,-0.8881548,0,0,0
7.889611,-0.8881548,0,0,0
7.890611,-0.8881548,0,0,0
7.891611,-0.8881548,0,0,0
7.892611,-0.8881548,0,0,0
7.89361,-0.8881548,0,0,0
7.89461,-0.8881548,0,0,0
7.89561,-0.8881548,0,0,0
7.89661,-0.8881548,0,0,0
7.89761,-0.8881548,0,0,0
7.89861,-0.8881548,0,0,0
7.89961,-0.8881548,0,0,0
7.90061,-0.8881548,0,0,0
7.90161,-0.8881548,0,0,0
7.90261,-0.8881548,0,0,0
7.90361,-0.8881548,0,0,0
7.90461,-0.8881548,0,0,0
7.90561,-0.8881548,0,0,0
7.90661,-0.8881548,0,0,0
7.907609,-0.8881548,0,0,0
7.908609,-0.8881548,0,0,0
7.909609,-0.8881548,0,0,0
7.910609,-0.8881548,0,0,0
7.911609,-0.8881548,0,0,0
7.912609,-0.8881548,0,0,0
7.913609,-0.8881548,0,0,0
7.914609,-0.8881548,0,0,0
7.915609,-0.8881548,0,0,0
7.916609,-0.8881548,0,0,0
7.917609,-0.8881548,0,0,0
7.918609,-0.8881548,0,0,0
7.919609,-0.8881548,0,0,0
7.920609,-0.8881548,0,0,0
7.921608,-0.8881548,0,0,0
7.922608,-0.8881548,0,0,0
7.923608,-0.8881548,0,0,0
7.924608,-0.8881548,0,0,0
7.925608,-0.8881548,0,0,0
7.926608,-0.8881548,0,0,0
7.927608,-0.8881548,0,0,0
7.928608,-0.8881548,0,0,0
7.929608,-0.8881548,0,0,0
7.930608,-0.8881548,0,0,0
7.931608,-0.8881548,0,0,0
7.932608,-0.8881548,0,0,0
7.933608,-0.8881548,0,0,0
7.934608,-0.8881548,0,0,0
7.935607,-0.8881548,0,0,0
7.936607,-0.8881548,0,0,0
7.937607,-0.8881548,0,0,0
7.938607,-0.8881548,0,0,0
7.939607,-0.8881548,0,0,0
7.940607,-0.8881548,0,0,0
7.941607,-0.8881548,0,0,0
7.942607,-0.8881548,0,0,0
7.943607,-0.8881548,0,0,0
7.944607,-0.8881548,0,0,0
7.945607,-0.8881548,0,0,0
7.946607,-0.8881548,0,0,0
7.947607,-0.8881548,0,0,0
7.948606,-0.8881548,0,0,0
7.949606,-0.8881548,0,0,0
7.950606,-0.8881548,0,0,0
7.951606,-0.8881548,0,0,0
7.952606,-0.8881548,0,0,0
7.953606,-0.8881548,0,0,0
7.954606,-0.8881548,0,0,0
7.955606,-0.8881548,0,0,0
7.956606,-0.8881548,0,0,0
7.957606,-0.8881548,0,0,0
7.958606,-0.8881548,0,0,0
7.959606,-0.8881548,0,0,0
7.960606,-0.8881548,0,0,0
7.961606,-0.8881548,0,0,0
7.962605,-0.8881548,0,0,0
7.963605,-0.8881548,0,0,0
7.964605,-0.8881548,0,0,0
7.965605,-0.8881548,0,0,0
7.966605,-0.8881548,0,0,0
7.967605,-0.8881548,0,0,0
7.968605,-0.8881548,0,0,0
7.969605,-0.8881548,0,0,0
7.970605,-0.8881548,0,0,0
7.971605,-0.8881548,0,0,0
7.972605,-0.8881548,0,0,0
7.973605,-0.8881548,0,0,0
7.974605,-0.8881548,0,0,0
7.975605,-0.8881548,0,0,0
7.976604,-0.8881548,0,0,0
7.977604,-0.8881548,0,0,0
7.978604,-0.8881548,0,0,0
7.979604,-0.8881548,0,0,0
7.980604,-0.8881548,0,0,0
7.981604,-0.8881548,0,0,0
7.982604,-0.8881548,0,0,0
7.983604,-0.8881548,0,0,0
7.984604,-0.8881548,0,0,0
7.985604,-0.8881548,0,0,0
7.986604,-0.8881548,0,0,0
7.987604,-0.8881548,0,0,0
7.988604,-0.8881548,0,0,0
7.989604,-0.8881548,0,0,0
7.990603,-0.8881548,0,0,0
7.991603,-0.8881548,0,0,0
7.992603,-0.8881548,0,0,0
7.993603,-0.8881548,0,0,0
7.994603,-0.8881548,0,0,0
7.995603,-0.8881548,0,0,0
7.996603,-0.8881548,0,0,0
7.997603,-0.8881548,0,0,0
7.998603,-0.8881548,0,0,0
7.999603,-0.8881548,0,0,0
8.000603,-0.8881548,0,0,0
8.001603,-0.8881548,0,0,0
8.002604,-0.8881548,0,0,0
8.003604,-0.8881548,0,0,0
8.004604,-0.8881548,0,0,0
8.005605,-0.8881548,0,0,0
8.006605,-0.8881548,0,0,0
8.007606,-0.8881548,0,0,0
8.008606,-0.8881548,0,0,0
8.009606,-0.8881548,0,0,0
8.010607,-0.8881548,0,0,0
8.011607,-0.8881548,0,0,0
8.012608,-0.8881548,0,0,0
8.013608,-0.8881548,0,0,0
8.014608,-0.8881548,0,0,0
8.015609,-0.8881548,0,0,0
8.016609,-0.8881548,0,0,0
8.01761,-0.8881548,0,0,0
8.01861,-0.8881548,0,0,0
8.01961,-0.8881548,0,0,0
8.020611,-0.8881548,0,0,0
8.021611,-0.8881548,0,0,0
8.022612,-0.8881548,0,0,0
8.023612,-0.8881548,0,0,0
8.024612,-0.8881548,0,0,0
8.025613,-0.8881548,0,0,0
8.026613,-0.8881548,0,0,0
8.027614,-0.8881548,0,0,0
8.028614,-0.8881548,0,0,0
8.029614,-0.8881548,0,0,0
8.030615,-0.8881548,0,0,0
8.031615,-0.8881548,0,0,0
8.032616,-0.8881548,0,0,0
8.033616,-0.8881548,0,0,0
8.034616,-0.8881548,0,0,0
8.035617,-0.8881548,0,0,0
8.036617,-0.8881548,0,0,0
8.037618,-0.8881548,0,0,0
8.038618,-0.8881548,0,0,0
8.039618,-0.8881548,0,0,0
8.040619,-0.8881548,0,0,0
8.041619,-0.8881548,0,0,0
8.04262,-0.8881548,0,0,0
8.04362,-0.8881548,0,0,0
8.044621,-0.8881548,0,0,0
8.045621,-0.8881548,0,0,0
8.046621,-0.8881548,0,0,0
8.047622,-0.8881548,0,0,0
8.048622,-0.8881548,0,0,0
8.049623,-0.8881548,0,0,0
8.050623,-0.8881548,0,0,0
8.051623,-0.8881548,0,0,0
8.052624,-0.8881548,0,0,0
8.053624,-0.8881548,0,0,0
8.054625,-0.8881548,0,0,0
8.055625,-0.8881548,0,0,0
8.056625,-0.8881548,0,0,0
8.057626,-0.8881548,0,0,0
8.058626,-0.8881548,0,0,0
8.059627,-0.8881548,0,0,0
8.060627,-0.8881548,0,0,0
8.061627,-0.8881548,0,0,0
8.062628,-0.8881548,0,0,0
8.063628,-0.8881548,0,0,0
8.064629,-0.8881548,0,0,0
8.065629,-0.8881548,0,0,0
8.066629,-0.8881548,0,0,0
8.06763,-0.8881548,0,0,0
8.06863,-0.8881548,0,0,0
8.069631,-0.8881548,0,0,0
8.070631,-0.8881548,0,0,0
8.071631,-0.8881548,0,0,0
8.072632,-0.8881548,0,0,0
8.073632,-0.8881548,0,0,0
8.074633,-0.8881548,0,0,0
8.075633,-0.8881548,0,0,0
8.076633,-0.8881548,0,0,0
8.077634,-0.8881548,0,0,0
8.078634,-0.8881548,0,0,0
8.079635,-0.8881548,0,0,0
8.080635,-0.8881548,0,0,0
8.081635,-0.8881548,0,0,0
8.082636,-0.8881548,0,0,0
8.083636,-0.8881548,0,0,0
